block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
3316,32,448198,10429,"residential, commercial, open space",false,3033160032
3681,14,448199,10401,"industrial, commercial, public, community facility",false,3036810014
3677,6,448200,10391,"residential, commercial, public, institutional, open space, industrial",true,3036770006
3677,6,448201,10395,residential,true,3036770006
1770,72,448202,10387,residential,false,3017700072
3587,23,448203,10412,"residential, commercial, public, semi-public, open space",false,3035870023
3585,8,448204,10412,"residential, commercial, public, semi-public, open space",false,3035850008
3818,46,448205,10395,residential,false,3038180046
3818,46,448206,10430,,false,3038180046
3516,7,448207,10412,"residential, commercial, public, semi-public, open space",false,3035160007
2269,18,448208,10388,industrial,true,3022690018
2270,10,448209,10388,"residential, community facility, recreational, open space",false,3022700010
15903,29,452623,10449,,false,4159030029
3601,22,448210,10412,"residential, commercial, public, semi-public, open space",false,3036010022
3567,19,448211,10412,"residential, commercial, public, semi-public, open space",false,3035670019
3712,41,448212,10401,"industrial, commercial, public, community facility",false,3037120041
3494,10,448213,10412,"residential, commercial, public, semi-public, open space",false,3034940010
2266,17,448214,10388,industrial,false,3022660017
3417,1,448215,10429,"residential, commercial, open space",false,3034170001
3517,17,448216,10412,"residential, commercial, public, semi-public, open space",false,3035170017
3750,1,448217,10401,"industrial, commercial, public, community facility",false,3037500001
3618,17,448218,10390,illegible,false,3036180017
3681,36,448219,10401,"industrial, commercial, public, community facility",true,3036810036
3618,25,448220,10390,illegible,false,3036180025
3718,1,448221,10395,industrial,false,3037180001
3718,1,448222,10401,"industrial, commercial, public, community facility",false,3037180001
3137,11,448223,10426,"residential, commercial",true,3031370011
3692,29,448224,10391,"residential, commercial, public, institutional, open space, industrial",false,3036920029
3692,29,448225,10395,residential,false,3036920029
3692,34,448226,10391,"residential, commercial, public, institutional, open space, industrial",true,3036920034
3692,34,448227,10395,residential,true,3036920034
3692,2,448228,10391,"residential, commercial, public, institutional, open space, industrial",true,3036920002
3692,2,448229,10395,residential,true,3036920002
3817,19,448230,10395,residential,true,3038170019
3817,19,448231,10430,,true,3038170019
3519,20,448232,10412,"residential, commercial, public, semi-public, open space",false,3035190020
3799,47,448233,10430,,true,3037990047
3842,24,448234,10395,residential,false,3038420024
3842,24,448235,10430,,false,3038420024
3684,14,448236,10401,"industrial, commercial, public, community facility",false,3036840014
3692,6,448237,10395,residential,true,3036920006
3316,43,448238,10429,"residential, commercial, open space",false,3033160043
3559,20,448239,10412,"residential, commercial, public, semi-public, open space",false,3035590020
3316,19,448240,10429,"residential, commercial, open space",false,3033160019
3517,8,448241,10412,"residential, commercial, public, semi-public, open space",false,3035170008
3567,24,448242,10412,"residential, commercial, public, semi-public, open space",false,3035670024
3790,1,448243,10395,residential,false,3037900001
3790,1,448244,10430,,false,3037900001
3801,1,448245,10395,residential,true,3038010001
3801,1,448246,10430,,true,3038010001
2185,15,448247,10383,,false,3021850015
3588,33,448248,10412,"residential, commercial, public, semi-public, open space",true,3035880033
3699,33,448249,10401,"industrial, commercial, public, community facility",false,3036990033
3812,21,448250,10391,"residential, commercial, public, institutional, open space, industrial",true,3038120021
4068,48,448251,10402,"residential, community facility",false,3040680048
3684,13,448252,10401,"industrial, commercial, public, community facility",false,3036840013
3817,16,448253,10395,residential,true,3038170016
3817,16,448254,10430,,true,3038170016
3618,24,448255,10390,illegible,false,3036180024
3618,15,448256,10390,illegible,false,3036180015
2269,35,448257,10388,industrial,true,3022690035
3586,42,448258,10412,"residential, commercial, public, semi-public, open space",false,3035860042
3841,41,448259,10395,residential,false,3038410041
3841,41,448260,10430,,false,3038410041
3830,8,448261,10391,"residential, commercial, public, institutional, open space, industrial",false,3038300008
3830,8,448262,10395,,false,3038300008
3516,5,448263,10412,"residential, commercial, public, semi-public, open space",false,3035160005
2185,9,448264,10383,,false,3021850009
3553,21,448265,10412,"residential, commercial, public, semi-public, open space",false,3035530021
3516,69,448266,10412,"residential, commercial, public, semi-public, open space",false,3035160069
3517,72,448267,10412,"residential, commercial, public, semi-public, open space",false,3035170072
3518,18,448268,10412,"residential, commercial, public, semi-public, open space",false,3035180018
3768,18,448269,10395,residential,false,3037680018
3768,18,448270,10430,,false,3037680018
3517,63,448271,10412,"residential, commercial, public, semi-public, open space",false,3035170063
2175,75,448272,10383,,false,3021750075
3511,58,448273,10395,residential,false,3035110058
3789,18,448274,10395,residential,false,3037890018
3586,40,448275,10412,"residential, commercial, public, semi-public, open space",false,3035860040
3627,55,448276,10390,illegible,true,3036270055
3684,7,448277,10401,"industrial, commercial, public, community facility",false,3036840007
3787,5,448278,10395,residential,false,3037870005
3787,5,448279,10430,,false,3037870005
3699,34,448280,10401,"industrial, commercial, public, community facility",false,3036990034
3316,44,448281,10429,"residential, commercial, open space",false,3033160044
4084,4,448282,10402,"residential, community facility",false,3040840004
3840,39,448283,10395,residential,false,3038400039
3516,70,448284,10412,"residential, commercial, public, semi-public, open space",false,3035160070
3305,5,448285,10429,"residential, commercial, open space",false,3033050005
3695,13,448286,10401,"industrial, commercial, public, community facility",false,3036950013
3791,34,448287,10395,residential,false,3037910034
3695,9,448288,10401,"industrial, commercial, public, community facility",false,3036950009
4068,31,448289,10402,"residential, community facility",false,3040680031
3521,72,448290,10412,"residential, commercial, public, semi-public, open space",false,3035210072
3461,6,448291,10428,"residential, community facility, open space",false,3034610006
4451,1,448292,10407,,false,3044510001
2191,37,448293,10383,,false,3021910037
3461,8,448294,10428,"residential, community facility, open space",false,3034610008
3830,5,448295,10391,"residential, commercial, public, institutional, open space, industrial",false,3038300005
3830,5,448296,10395,,false,3038300005
3699,36,448297,10401,"industrial, commercial, public, community facility",false,3036990036
3799,48,448298,10430,,true,3037990048
3765,134,448299,10430,,false,3037650134
3540,36,448300,10412,"residential, commercial, public, semi-public, open space",false,3035400036
3305,61,448301,10429,"residential, commercial, open space",false,3033050061
4068,59,448302,10402,"residential, community facility",false,3040680059
4068,29,448303,10402,"residential, community facility",false,3040680029
3695,5,448304,10401,"industrial, commercial, public, community facility",false,3036950005
2250,11,448305,10388,industrial,false,3022500011
3516,68,448306,10412,"residential, commercial, public, semi-public, open space",false,3035160068
3567,7,448307,10412,"residential, commercial, public, semi-public, open space",false,3035670007
3342,1,448308,10429,"residential, commercial, open space",false,3033420001
3716,32,448309,10401,"industrial, commercial, public, community facility",false,3037160032
4142,32,448310,10400,industrial,true,3041420032
3517,47,448311,10412,"residential, commercial, public, semi-public, open space",false,3035170047
3806,8,448312,10395,residential,false,3038060008
4082,13,448313,10402,"residential, community facility",false,3040820013
4082,16,448314,10402,"residential, community facility",false,3040820016
3753,3,448315,10401,"industrial, commercial, public, community facility",true,3037530003
3789,17,448316,10395,residential,false,3037890017
3682,55,448317,10401,"industrial, commercial, public, community facility",false,3036820055
3818,33,448318,10395,residential,false,3038180033
3818,33,448319,10430,,false,3038180033
3791,29,448320,10395,residential,false,3037910029
3517,11,448321,10412,"residential, commercial, public, semi-public, open space",false,3035170011
15905,271,452385,10449,,false,4159050271
3514,7,448322,10412,"residential, commercial, public, semi-public, open space",false,3035140007
3512,14,448323,10412,"residential, commercial, public, semi-public, open space",false,3035120014
3549,44,448324,10395,residential,true,3035490044
2191,2,448325,10383,,false,3021910002
3518,53,448326,10412,"residential, commercial, public, semi-public, open space",false,3035180053
3512,51,448327,10412,"residential, commercial, public, semi-public, open space",false,3035120051
3516,19,448328,10412,"residential, commercial, public, semi-public, open space",false,3035160019
2192,50,448329,10383,,false,3021920050
2266,1,448330,10388,industrial,false,3022660001
3517,50,448331,10412,"residential, commercial, public, semi-public, open space",false,3035170050
4452,550,448332,10407,,false,3044520550
3789,42,448333,10395,residential,false,3037890042
3684,12,448334,10401,"industrial, commercial, public, community facility",false,3036840012
3695,6,448335,10401,"industrial, commercial, public, community facility",false,3036950006
3840,36,448336,10395,residential,false,3038400036
3880,65,448337,10403,"public, commercial, industrial",false,3038800065
3677,35,448338,10395,residential,false,3036770035
3802,38,448339,10395,residential,false,3038020038
3802,38,448340,10430,,false,3038020038
3829,1,448341,10391,"residential, commercial, public, institutional, open space, industrial",false,3038290001
3743,35,448342,10395,open space,false,3037430035
3799,50,448343,10430,,true,3037990050
3096,30,448344,10410,residential,false,3030960030
3518,11,448345,10412,"residential, commercial, public, semi-public, open space",false,3035180011
3296,68,448346,10429,"residential, commercial, open space",false,3032960068
